"_IDOBJ","NOM_COMPLET","LIBELLE_GRILLE_TARIF","DATE_DEBUT","TYPE_TARIF","LIBELLE_TARIF","MODE_EMPLOI","MONTANT"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 5h20 à 5h30","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","7.2"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 5h10 à 5h20","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","6.8"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 5h00 à 5h10","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","6.5"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 4h50 à 5h00","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","6.2"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 4h40 à 4h50","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","6.1"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 4h30 à 4h40","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","5.9"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 4h20 à 4h30","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","5.8"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 4h10 à 4h20","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","5.7"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 4h00 à 4h10","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","5.6"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 3h50 à 4h00","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","5.5"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 3h40 à 3h50","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","5.2"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 3h30 à 3h40","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","4.8"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 3h20 à 3h30","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","4.4"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 3h10 à 3h20","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","4.1"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 3h00 à 3h10","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","3.6"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 2h50 à 3h00","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","3.3"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 2h40 à 2h50","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","3.0"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 2h30 à 2h40","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","2.9"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 2h20 à 2h30","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","2.8"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 2h10 à 2h20","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","2.7"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 2h00 à 2h10","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","2.6"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 1h50 à 2h00","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","2.4"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 1h40 à 1h50","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","2.3"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 1h30 à 1h40","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","2.1"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 1h20 à 1h30","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","1.9"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 1h10 à 1h20","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","1.7"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 1h00 à 1h10","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","1.5"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 50 à 60 minutes","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","1.3"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 40 à 50 minutes","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","1.2"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 30 à 40 minutes","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","1.1"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 20 à 30 minutes","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","1.0"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 10 à 20 minutes","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","0.6"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 0 à 10 minutes","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","0.5"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * au-delà de 2h00","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","2.0"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * de 1h50 à 2h00","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","2.0"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * de 1h40 à 1h50","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","1.9"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * de 1h30 à 1h40","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","1.8"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * de 1h20 à 1h30","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","1.6"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * de 1h10 à 1h20","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","1.4"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * de 1h00 à 1h10","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","1.2"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * de 50 à 60 minutes","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","1.0"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * de 40 à 50 minutes","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","0.9"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * de 30 à 40 minutes","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","0.8"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * de 20 à 30 minutes","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","0.6"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * de 10 à 20 minutes","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","0.4"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif * de 0 à 10 minutes","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","0.2"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 10h50 à 11h00","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","11.3"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 10h40 à 10h50","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","11.2"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 10h30 à 10h40","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","11.1"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 10h20 à 10h30","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","11.0"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 10h10 à 10h20","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","10.9"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 10h00 à 10h10","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","10.8"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 9h50 à 10h00","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","10.7"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 9h40 à 9h50","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","10.6"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 9h30 à 9h40","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","10.5"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 9h20 à 9h30","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","10.4"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 9h10 à 9h20","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","10.3"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 9h00 à 9h10","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","10.2"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 8h50 à 9h00","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","10.1"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 8h40 à 8h50","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","10.0"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 8h30 à 8h40","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","9.9"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 8h20 à 8h30","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","9.8"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 8h10 à 8h20","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","9.7"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 8h00 à 8h10","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","9.6"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 7h50 à 8h00","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","9.5"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 7h40 à 7h50","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","9.4"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 7h30 à 7h40","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","9.3"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 7h20 à 7h30","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","9.2"
"3990","Pac en enclos Viviani","Tarifs 2015","01/01/2015","Tarif individuel","Tarif de 7h10 à 7h20","Les tarifs sont valables tous les jours de 8h à 19h. Les tarifs marqués avec une * sont valables tous les jours de 19h à 8h.","9.1"
"4072","Parc en enclos Chantiers Navals","Tarifs 2013-2014","01/07/2013","Tarif individuel","1/2h (de 8h à 19h)","","1.0"
"4072","Parc en enclos Chantiers Navals","Tarifs 2013-2014","01/07/2013","Tarif individuel","3h (de 8h à 19h)","","5.8"
"4072","Parc en enclos Chantiers Navals","Tarifs 2013-2014","01/07/2013","Tarif individuel","1h (de 8h à 19h)","","2.0"
"4072","Parc en enclos Chantiers Navals","Tarifs 2013-2014","01/07/2013","Tarif individuel","10h  (de 8h à 20h)","","19.8"
"4072","Parc en enclos Chantiers Navals","Tarifs 2013-2014","01/07/2013","Tarif individuel","Nuit Maxi (de 19h à 8h)","","2.0"
"4072","Parc en enclos Chantiers Navals","Tarifs 2013-2014","01/07/2013","Tarif individuel","Nuit 1h (de 19h à 8h)","","1.0"
"4072","Parc en enclos Chantiers Navals","Tarifs 2013-2014","01/07/2013","Tarif individuel","2h (de 8h à 19h)","","4.0"
"4072","Parc en enclos Chantiers Navals","Tarifs 2013-2014","01/07/2013","Tarif abonnement","Annuel voiture résident","","385.0"
"4072","Parc en enclos Chantiers Navals","Tarifs 2013-2014","01/07/2013","Tarif abonnement","Trimestriel voiture résident","","100.0"
